% 1. Title: Runtime security attributes
% 
% 2. Sources:
%      (a) Creator: Francisco Ramirez (fmr067@cs.bham.ac,uk)
%      (b) Date: January, 2016
% 
@RELATION selfsecure

@ATTRIBUTE agent                    NUMERIC
@ATTRIBUTE position                 {Administrator,Researcher,Lecturer}
@ATTRIBUTE location                 {SecuredLocation,UnknownLocation,HostileLocation}
@ATTRIBUTE device                   {UniversityDevice,SharedPublicDevice,PersonalDevice}
@ATTRIBUTE informationSensitivity   {TopSecret,Secret,Classified,Restricted,Official,NonClassified,Clearance,CompartmentedInformation}
@ATTRIBUTE asset                    {VoiceCommunication,File}
@ATTRIBUTE feature                  {EncryptionTlsSsl,Proxies,MediaEncryptionSRTP,EncryptionAtRest,EncryptionAtTransit,DifferentEncryptionKeysPerFile,PasswordProtectedFiles,SegmentationOfFiles}
@ATTRIBUTE securityLevel            {Unsecured,FairlySecured,Secured}
%@ATTRIBUTE service                 {VoIPServices,CloudStorageServices}
%@ATTRIBUTE featureSupported        {68bitsWEP2,128bitsAES,1028bitsAES,128bits3DES,256bitsAES,1024bitsAES,ArmyVPNwith64bitsWPA2-PSK,ArmyVPNwith128bitsAES,OnionRooting,NoMediaEncryption,MediaEncryptionIsSupportedSRTP,NoEncryptionAtTransit,NoDifferentEncryptionKeysPerFile,DifferentEncryptionKeysPerFile,NoPasswordProtectedFiles,PasswordProtectedFiles,NoSegmentationOfFiles,SuppportSegmentation}
%@ATTRIBUTE DataRate                NUMERIC  % mbits/s
%@ATTRIBUTE CPU                     NUMERIC  % CPU core @ 2.1 Ghz
%@ATTRIBUTE Memory                  NUMERIC  % Mbyte
%@ATTRIBUTE DiskSpace               NUMERIC  % Gbyte

@data
8447252665,Lecturer,HostileLocation,UniversityDevice,CompartmentedInformation,AvailabilityVoiceCommunication,MediaEncryptionSRTP,FairlySecured
6833879125,Researcher,SecuredLocation,SharedPublicDevice,Classified,AvailabilityVoiceCommunication,MediaEncryptionSRTP,Secured
6833879125,Researcher,UnknownLocation,SharedPublicDevice,NonClassified,AvailabilityVoiceCommunication,MediaEncryptionSRTP,FairlySecured
6833879125,Researcher,UnknownLocation,UniversityDevice,NonClassified,SpeedAccessFiles,SegmentationOfFiles,Unsecured
6833879125,Lecturer,SecuredLocation,PersonalDevice,Clearance,SpeedAccessFiles,DifferentEncryptionKeysPerFile,FairlySecured
6833879125,Administrator,UnknownLocation,UniversityDevice,Secret,AvailabilityVoiceCommunication,Proxies,Secured
6833879125,Administrator,HostileLocation,SharedPublicDevice,Secret,AvailabilityVoiceCommunication,EncryptionTlsSsl,FairlySecured
6833879125,Lecturer,HostileLocation,UniversityDevice,Clearance,SpeedAccessFiles,EncryptionAtRest,Secured
6833879125,Lecturer,HostileLocation,UniversityDevice,CompartmentedInformation,AvailabilityVoiceCommunication,MediaEncryptionSRTP,FairlySecured
6833879125,Lecturer,SecuredLocation,SharedPublicDevice,NonClassified,SpeedAccessFiles,SegmentationOfFiles,FairlySecured
6833879125,Lecturer,SecuredLocation,SharedPublicDevice,NonClassified,SpeedAccessFiles,PasswordProtectedFiles,Secured
6922238192,Lecturer,UnknownLocation,SharedPublicDevice,Clearance,AvailabilityVoiceCommunication,MediaEncryptionSRTP,Secured
6922238192,Lecturer,UnknownLocation,UniversityDevice,Clearance,SpeedAccessFiles,EncryptionAtRest,FairlySecured
6922238192,Lecturer,UnknownLocation,UniversityDevice,Clearance,AvailabilityVoiceCommunication,Proxies,Unsecured
6922238192,Lecturer,SecuredLocation,SharedPublicDevice,NonClassified,SpeedAccessFiles,DifferentEncryptionKeysPerFile,Secured
6922238192,Researcher,HostileLocation,UniversityDevice,CompartmentedInformation,SpeedAccessFiles,SegmentationOfFiles,FairlySecured
6922238192,Lecturer,UnknownLocation,UniversityDevice,CompartmentedInformation,SpeedAccessFiles,DifferentEncryptionKeysPerFile,Secured
6922238192,Lecturer,SecuredLocation,SharedPublicDevice,Clearance,SpeedAccessFiles,SegmentationOfFiles,Unsecured
6922238192,Lecturer,HostileLocation,PersonalDevice,Clearance,SpeedAccessFiles,EncryptionAtRest,FairlySecured
6922238192,Administrator,HostileLocation,SharedPublicDevice,Classified,AvailabilityVoiceCommunication,Proxies,FairlySecured
6922238192,Lecturer,SecuredLocation,UniversityDevice,CompartmentedInformation,AvailabilityVoiceCommunication,MediaEncryptionSRTP,Unsecured
9684348258,Researcher,SecuredLocation,PersonalDevice,Official,SpeedAccessFiles,EncryptionAtTransit,Secured
9684348258,Researcher,SecuredLocation,SharedPublicDevice,Clearance,AvailabilityVoiceCommunication,Proxies,FairlySecured
9684348258,Administrator,HostileLocation,SharedPublicDevice,Restricted,SpeedAccessFiles,SegmentationOfFiles,Secured
9684348258,Lecturer,SecuredLocation,PersonalDevice,CompartmentedInformation,SpeedAccessFiles,EncryptionAtRest,Secured
9684348258,Researcher,HostileLocation,PersonalDevice,Classified,AvailabilityVoiceCommunication,EncryptionTlsSsl,FairlySecured
9684348258,Lecturer,SecuredLocation,PersonalDevice,NonClassified,SpeedAccessFiles,PasswordProtectedFiles,Secured
9684348258,Lecturer,UnknownLocation,SharedPublicDevice,NonClassified,SpeedAccessFiles,SegmentationOfFiles,Secured
9684348258,Researcher,SecuredLocation,UniversityDevice,Classified,SpeedAccessFiles,DifferentEncryptionKeysPerFile,FairlySecured
9684348258,Lecturer,HostileLocation,PersonalDevice,CompartmentedInformation,SpeedAccessFiles,DifferentEncryptionKeysPerFile,Secured
9684348258,Researcher,HostileLocation,UniversityDevice,NonClassified,SpeedAccessFiles,PasswordProtectedFiles,FairlySecured
7084857908,Administrator,HostileLocation,SharedPublicDevice,Clearance,AvailabilityVoiceCommunication,Proxies,FairlySecured
7084857908,Administrator,UnknownLocation,PersonalDevice,Secret,SpeedAccessFiles,PasswordProtectedFiles,FairlySecured
7084857908,Lecturer,UnknownLocation,UniversityDevice,CompartmentedInformation,AvailabilityVoiceCommunication,EncryptionTlsSsl,Unsecured
7084857908,Lecturer,HostileLocation,PersonalDevice,NonClassified,SpeedAccessFiles,DifferentEncryptionKeysPerFile,FairlySecured
7084857908,Administrator,HostileLocation,PersonalDevice,Official,AvailabilityVoiceCommunication,EncryptionTlsSsl,FairlySecured
7084857908,Administrator,HostileLocation,UniversityDevice,CompartmentedInformation,SpeedAccessFiles,SegmentationOfFiles,Secured
7084857908,Administrator,HostileLocation,UniversityDevice,Restricted,AvailabilityVoiceCommunication,EncryptionTlsSsl,FairlySecured
7084857908,Researcher,UnknownLocation,SharedPublicDevice,Clearance,AvailabilityVoiceCommunication,EncryptionTlsSsl,FairlySecured
7084857908,Researcher,SecuredLocation,PersonalDevice,Restricted,SpeedAccessFiles,DifferentEncryptionKeysPerFile,FairlySecured
7084857908,Administrator,SecuredLocation,SharedPublicDevice,Restricted,SpeedAccessFiles,PasswordProtectedFiles,FairlySecured
9669631784,Administrator,HostileLocation,UniversityDevice,TopSecret,AvailabilityVoiceCommunication,EncryptionTlsSsl,Secured
9669631784,Administrator,SecuredLocation,SharedPublicDevice,Secret,SpeedAccessFiles,EncryptionAtRest,Secured
9669631784,Lecturer,SecuredLocation,PersonalDevice,CompartmentedInformation,SpeedAccessFiles,SegmentationOfFiles,Secured
9669631784,Administrator,SecuredLocation,PersonalDevice,TopSecret,SpeedAccessFiles,EncryptionAtRest,Secured
9669631784,Researcher,UnknownLocation,PersonalDevice,Official,AvailabilityVoiceCommunication,EncryptionTlsSsl,Secured
9669631784,Researcher,UnknownLocation,UniversityDevice,NonClassified,AvailabilityVoiceCommunication,Proxies,FairlySecured
5549983277,Researcher,HostileLocation,SharedPublicDevice,Clearance,SpeedAccessFiles,EncryptionAtTransit,Secured
5549983277,Researcher,UnknownLocation,SharedPublicDevice,NonClassified,AvailabilityVoiceCommunication,EncryptionTlsSsl,FairlySecured
5549983277,Administrator,HostileLocation,SharedPublicDevice,Official,SpeedAccessFiles,DifferentEncryptionKeysPerFile,FairlySecured
5549983277,Lecturer,SecuredLocation,PersonalDevice,CompartmentedInformation,AvailabilityVoiceCommunication,EncryptionTlsSsl,Secured
5549983277,Lecturer,HostileLocation,SharedPublicDevice,CompartmentedInformation,AvailabilityVoiceCommunication,EncryptionTlsSsl,FairlySecured
5549983277,Researcher,SecuredLocation,UniversityDevice,Official,SpeedAccessFiles,EncryptionAtTransit,FairlySecured
6550806878,Researcher,UnknownLocation,UniversityDevice,Classified,SpeedAccessFiles,SegmentationOfFiles,FairlySecured
6550806878,Lecturer,UnknownLocation,PersonalDevice,NonClassified,AvailabilityVoiceCommunication,Proxies,Secured
6550806878,Lecturer,HostileLocation,UniversityDevice,NonClassified,SpeedAccessFiles,DifferentEncryptionKeysPerFile,Secured
6550806878,Administrator,UnknownLocation,PersonalDevice,Clearance,SpeedAccessFiles,EncryptionAtRest,FairlySecured
6550806878,Administrator,HostileLocation,UniversityDevice,CompartmentedInformation,SpeedAccessFiles,SegmentationOfFiles,FairlySecured
6550806878,Lecturer,UnknownLocation,SharedPublicDevice,NonClassified,SpeedAccessFiles,SegmentationOfFiles,FairlySecured
4704491091,Lecturer,HostileLocation,SharedPublicDevice,CompartmentedInformation,AvailabilityVoiceCommunication,MediaEncryptionSRTP,FairlySecured
4704491091,Researcher,SecuredLocation,UniversityDevice,NonClassified,SpeedAccessFiles,PasswordProtectedFiles,FairlySecured
4704491091,Administrator,UnknownLocation,UniversityDevice,Classified,SpeedAccessFiles,EncryptionAtRest,Secured
4704491091,Researcher,UnknownLocation,SharedPublicDevice,Official,SpeedAccessFiles,PasswordProtectedFiles,FairlySecured
4704491091,Administrator,SecuredLocation,UniversityDevice,TopSecret,AvailabilityVoiceCommunication,EncryptionTlsSsl,Secured
4704491091,Administrator,UnknownLocation,PersonalDevice,Secret,AvailabilityVoiceCommunication,Proxies,FairlySecured
6112219781,Lecturer,HostileLocation,SharedPublicDevice,CompartmentedInformation,AvailabilityVoiceCommunication,MediaEncryptionSRTP,Secured
6112219781,Administrator,SecuredLocation,UniversityDevice,Classified,AvailabilityVoiceCommunication,MediaEncryptionSRTP,Unsecured
6112219781,Administrator,SecuredLocation,PersonalDevice,TopSecret,AvailabilityVoiceCommunication,EncryptionTlsSsl,Secured
6112219781,Administrator,HostileLocation,SharedPublicDevice,Secret,SpeedAccessFiles,DifferentEncryptionKeysPerFile,Secured
6112219781,Administrator,UnknownLocation,SharedPublicDevice,Restricted,SpeedAccessFiles,PasswordProtectedFiles,Unsecured
6112219781,Lecturer,SecuredLocation,PersonalDevice,Clearance,SpeedAccessFiles,SegmentationOfFiles,FairlySecured
3416146748,Administrator,UnknownLocation,SharedPublicDevice,TopSecret,AvailabilityVoiceCommunication,EncryptionTlsSsl,Secured
3416146748,Administrator,HostileLocation,SharedPublicDevice,TopSecret,SpeedAccessFiles,DifferentEncryptionKeysPerFile,Secured
3416146748,Researcher,SecuredLocation,SharedPublicDevice,CompartmentedInformation,AvailabilityVoiceCommunication,MediaEncryptionSRTP,Secured
3416146748,Lecturer,SecuredLocation,PersonalDevice,NonClassified,AvailabilityVoiceCommunication,EncryptionTlsSsl,FairlySecured
3416146748,Administrator,HostileLocation,SharedPublicDevice,Restricted,AvailabilityVoiceCommunication,MediaEncryptionSRTP,Secured
3416146748,Researcher,UnknownLocation,PersonalDevice,Official,SpeedAccessFiles,EncryptionAtRest,Secured
4116602360,Administrator,SecuredLocation,SharedPublicDevice,Secret,AvailabilityVoiceCommunication,Proxies,Unsecured
4116602360,Researcher,SecuredLocation,UniversityDevice,CompartmentedInformation,SpeedAccessFiles,SegmentationOfFiles,Secured
4116602360,Researcher,SecuredLocation,UniversityDevice,NonClassified,SpeedAccessFiles,PasswordProtectedFiles,FairlySecured
4116602360,Researcher,UnknownLocation,PersonalDevice,Restricted,SpeedAccessFiles,SegmentationOfFiles,Secured
4116602360,Administrator,UnknownLocation,SharedPublicDevice,Official,AvailabilityVoiceCommunication,Proxies,Secured
4116602360,Researcher,UnknownLocation,SharedPublicDevice,Official,SpeedAccessFiles,EncryptionAtRest,Secured
2772666451,Administrator,UnknownLocation,SharedPublicDevice,Secret,SpeedAccessFiles,PasswordProtectedFiles,Unsecured
2772666451,Administrator,SecuredLocation,SharedPublicDevice,TopSecret,SpeedAccessFiles,EncryptionAtRest,Secured
2772666451,Administrator,SecuredLocation,SharedPublicDevice,Official,SpeedAccessFiles,SegmentationOfFiles,FairlySecured
2772666451,Administrator,UnknownLocation,UniversityDevice,Clearance,AvailabilityVoiceCommunication,MediaEncryptionSRTP,Secured
2772666451,Researcher,UnknownLocation,SharedPublicDevice,CompartmentedInformation,SpeedAccessFiles,EncryptionAtTransit,Secured
2772666451,Lecturer,HostileLocation,PersonalDevice,NonClassified,SpeedAccessFiles,EncryptionAtTransit,Secured
5325938822,Administrator,HostileLocation,PersonalDevice,CompartmentedInformation,AvailabilityVoiceCommunication,Proxies,Secured
5325938822,Lecturer,UnknownLocation,SharedPublicDevice,Clearance,AvailabilityVoiceCommunication,Proxies,Secured
5325938822,Administrator,SecuredLocation,PersonalDevice,Clearance,SpeedAccessFiles,SegmentationOfFiles,Secured
4336961253,Researcher,UnknownLocation,UniversityDevice,Clearance,SpeedAccessFiles,SegmentationOfFiles,Secured
4336961253,Administrator,HostileLocation,UniversityDevice,Secret,AvailabilityVoiceCommunication,MediaEncryptionSRTP,FairlySecured
4336961253,Researcher,HostileLocation,UniversityDevice,NonClassified,SpeedAccessFiles,EncryptionAtTransit,Secured
9031593534,Administrator,SecuredLocation,SharedPublicDevice,Clearance,SpeedAccessFiles,DifferentEncryptionKeysPerFile,Unsecured
9031593534,Administrator,SecuredLocation,PersonalDevice,Classified,AvailabilityVoiceCommunication,Proxies,FairlySecured
9031593534,Administrator,SecuredLocation,SharedPublicDevice,TopSecret,AvailabilityVoiceCommunication,MediaEncryptionSRTP,Secured
8489934998,Administrator,HostileLocation,SharedPublicDevice,NonClassified,AvailabilityVoiceCommunication,EncryptionTlsSsl,Secured
8489934998,Researcher,SecuredLocation,UniversityDevice,Classified,AvailabilityVoiceCommunication,MediaEncryptionSRTP,FairlySecured
8489934998,Lecturer,UnknownLocation,UniversityDevice,NonClassified,AvailabilityVoiceCommunication,MediaEncryptionSRTP,Unsecured
3296880,Lecturer,SecuredLocation,UniversityDevice,NonClassified,AvailabilityVoiceCommunication,EncryptionTlsSsl,FairlySecured
3296880,Researcher,UnknownLocation,UniversityDevice,Clearance,AvailabilityVoiceCommunication,Proxies,Secured
3296880,Lecturer,UnknownLocation,PersonalDevice,NonClassified,AvailabilityVoiceCommunication,EncryptionTlsSsl,FairlySecured
8463332970,Researcher,HostileLocation,SharedPublicDevice,NonClassified,SpeedAccessFiles,DifferentEncryptionKeysPerFile,FairlySecured
8463332970,Lecturer,SecuredLocation,UniversityDevice,NonClassified,SpeedAccessFiles,DifferentEncryptionKeysPerFile,Secured
8463332970,Researcher,HostileLocation,UniversityDevice,Restricted,SpeedAccessFiles,DifferentEncryptionKeysPerFile,Secured
9214509616,Administrator,SecuredLocation,SharedPublicDevice,Official,AvailabilityVoiceCommunication,Proxies,Secured
9214509616,Researcher,HostileLocation,SharedPublicDevice,Clearance,AvailabilityVoiceCommunication,EncryptionTlsSsl,Secured
9214509616,Administrator,SecuredLocation,SharedPublicDevice,NonClassified,AvailabilityVoiceCommunication,MediaEncryptionSRTP,FairlySecured
6479638913,Lecturer,SecuredLocation,SharedPublicDevice,Clearance,AvailabilityVoiceCommunication,EncryptionTlsSsl,Secured
6479638913,Lecturer,SecuredLocation,PersonalDevice,NonClassified,SpeedAccessFiles,PasswordProtectedFiles,Secured
6479638913,Administrator,UnknownLocation,SharedPublicDevice,Clearance,AvailabilityVoiceCommunication,EncryptionTlsSsl,Secured
3605684061,Lecturer,SecuredLocation,PersonalDevice,Clearance,AvailabilityVoiceCommunication,Proxies,Secured
9124763372,Administrator,SecuredLocation,UniversityDevice,Official,SpeedAccessFiles,SegmentationOfFiles,Secured
8843528129,Researcher,HostileLocation,SharedPublicDevice,Official,SpeedAccessFiles,DifferentEncryptionKeysPerFile,FairlySecured
5921233348,Administrator,HostileLocation,SharedPublicDevice,Clearance,SpeedAccessFiles,DifferentEncryptionKeysPerFile,Secured
643728218,Lecturer,HostileLocation,UniversityDevice,NonClassified,SpeedAccessFiles,EncryptionAtTransit,FairlySecured
5224260840,Researcher,HostileLocation,UniversityDevice,Clearance,SpeedAccessFiles,EncryptionAtTransit,Secured
6175658082,Researcher,UnknownLocation,PersonalDevice,Official,SpeedAccessFiles,PasswordProtectedFiles,Secured
6175658082,Lecturer,UnknownLocation,SharedPublicDevice,CompartmentedInformation,AvailabilityVoiceCommunication,Proxies,Unsecured
6175658082,Lecturer,UnknownLocation,SharedPublicDevice,Clearance,AvailabilityVoiceCommunication,EncryptionTlsSsl,Secured
6175658082,Lecturer,HostileLocation,PersonalDevice,Clearance,AvailabilityVoiceCommunication,Proxies,Secured
6175658082,Lecturer,UnknownLocation,UniversityDevice,NonClassified,AvailabilityVoiceCommunication,EncryptionTlsSsl,Secured
6175658082,Administrator,HostileLocation,PersonalDevice,CompartmentedInformation,SpeedAccessFiles,PasswordProtectedFiles,FairlySecured
6175658082,Researcher,UnknownLocation,PersonalDevice,Classified,SpeedAccessFiles,EncryptionAtTransit,Secured
6607496060,Administrator,UnknownLocation,PersonalDevice,Secret,SpeedAccessFiles,DifferentEncryptionKeysPerFile,Secured
6607496060,Researcher,HostileLocation,SharedPublicDevice,CompartmentedInformation,AvailabilityVoiceCommunication,EncryptionTlsSsl,FairlySecured
6607496060,Lecturer,HostileLocation,SharedPublicDevice,Clearance,SpeedAccessFiles,EncryptionAtRest,FairlySecured
6607496060,Administrator,SecuredLocation,UniversityDevice,Secret,AvailabilityVoiceCommunication,MediaEncryptionSRTP,FairlySecured
6607496060,Lecturer,SecuredLocation,PersonalDevice,Clearance,AvailabilityVoiceCommunication,Proxies,FairlySecured
6607496060,Lecturer,HostileLocation,SharedPublicDevice,NonClassified,SpeedAccessFiles,SegmentationOfFiles,Secured
6607496060,Researcher,SecuredLocation,UniversityDevice,Classified,SpeedAccessFiles,EncryptionAtTransit,Secured
1404192265,Lecturer,HostileLocation,SharedPublicDevice,Clearance,SpeedAccessFiles,DifferentEncryptionKeysPerFile,Secured
1404192265,Researcher,HostileLocation,UniversityDevice,Restricted,SpeedAccessFiles,EncryptionAtRest,FairlySecured
1404192265,Researcher,HostileLocation,UniversityDevice,CompartmentedInformation,AvailabilityVoiceCommunication,MediaEncryptionSRTP,FairlySecured
1404192265,Lecturer,HostileLocation,UniversityDevice,Clearance,SpeedAccessFiles,DifferentEncryptionKeysPerFile,FairlySecured
1404192265,Lecturer,UnknownLocation,PersonalDevice,CompartmentedInformation,SpeedAccessFiles,SegmentationOfFiles,FairlySecured
1404192265,Administrator,SecuredLocation,SharedPublicDevice,NonClassified,SpeedAccessFiles,SegmentationOfFiles,Unsecured
1404192265,Researcher,SecuredLocation,SharedPublicDevice,Clearance,SpeedAccessFiles,SegmentationOfFiles,Unsecured
6487200580,Lecturer,HostileLocation,PersonalDevice,NonClassified,AvailabilityVoiceCommunication,MediaEncryptionSRTP,Secured
6487200580,Researcher,HostileLocation,SharedPublicDevice,CompartmentedInformation,AvailabilityVoiceCommunication,MediaEncryptionSRTP,FairlySecured
6487200580,Administrator,HostileLocation,UniversityDevice,Secret,SpeedAccessFiles,EncryptionAtTransit,Secured
6487200580,Lecturer,SecuredLocation,PersonalDevice,NonClassified,SpeedAccessFiles,PasswordProtectedFiles,FairlySecured
6487200580,Administrator,SecuredLocation,PersonalDevice,TopSecret,SpeedAccessFiles,DifferentEncryptionKeysPerFile,Secured
6487200580,Lecturer,SecuredLocation,PersonalDevice,Clearance,AvailabilityVoiceCommunication,MediaEncryptionSRTP,FairlySecured
6487200580,Administrator,UnknownLocation,PersonalDevice,Secret,AvailabilityVoiceCommunication,EncryptionTlsSsl,FairlySecured
2780500728,Researcher,HostileLocation,UniversityDevice,Official,AvailabilityVoiceCommunication,Proxies,Secured
2780500728,Lecturer,UnknownLocation,SharedPublicDevice,CompartmentedInformation,SpeedAccessFiles,DifferentEncryptionKeysPerFile,FairlySecured
2780500728,Lecturer,HostileLocation,PersonalDevice,CompartmentedInformation,SpeedAccessFiles,DifferentEncryptionKeysPerFile,Secured
2780500728,Researcher,HostileLocation,PersonalDevice,Restricted,AvailabilityVoiceCommunication,EncryptionTlsSsl,FairlySecured
2780500728,Researcher,HostileLocation,PersonalDevice,Official,AvailabilityVoiceCommunication,EncryptionTlsSsl,Secured
2780500728,Researcher,SecuredLocation,SharedPublicDevice,Official,SpeedAccessFiles,EncryptionAtRest,Secured
2780500728,Administrator,SecuredLocation,SharedPublicDevice,Secret,SpeedAccessFiles,EncryptionAtTransit,Unsecured
2702221193,Researcher,HostileLocation,UniversityDevice,CompartmentedInformation,AvailabilityVoiceCommunication,EncryptionTlsSsl,FairlySecured
2702221193,Researcher,UnknownLocation,SharedPublicDevice,NonClassified,SpeedAccessFiles,EncryptionAtRest,FairlySecured
2702221193,Researcher,UnknownLocation,UniversityDevice,Clearance,SpeedAccessFiles,EncryptionAtRest,FairlySecured
2702221193,Lecturer,SecuredLocation,PersonalDevice,NonClassified,SpeedAccessFiles,SegmentationOfFiles,FairlySecured
